1592,9,9,Nut Allergy,7,1
5998,2,2,Halal,3,1
5999,2,2,Halal,3,1
6031,8,8,No Pork,9,1
6035,3,3,Can eat Fish,8,1
6044,2,2,Halal,3,1
6046,7,7,Vegan,2,1
6050,8,8,No Pork,9,1
6062,8,8,No Pork,9,1
6065,6,6,Other Dietary Requirement,10,1
6068,8,8,No Pork,9,1
6075,4,4,Diabetic,4,1
6077,2,2,Halal,3,1
6079,9,9,Nut Allergy,7,1
6086,8,8,No Pork,9,1
6093,9,9,Nut Allergy,7,1
6094,4,4,Diabetic,4,1
6116,2,2,Halal,3,1
6128,2,2,Halal,3,1
6144,2,2,Halal,3,1
6148,8,8,No Pork,9,1
6150,8,8,No Pork,9,1
6160,2,2,Halal,3,1
6160,3,3,Can eat Fish,8,1
6161,8,8,No Pork,9,1
6166,4,4,Diabetic,4,1
6171,8,8,No Pork,9,1
6181,9,9,Nut Allergy,7,1
6190,2,2,Halal,3,1
6192,1,1,Vegetarian,1,1
6197,2,2,Halal,3,1
6202,8,8,No Pork,9,1
6205,2,2,Halal,3,1
6208,2,2,Halal,3,1
6215,2,2,Halal,3,1
6244,6,6,Other Dietary Requirement,10,1
6263,2,2,Halal,3,1
6266,2,2,Halal,3,1
6288,1,1,Vegetarian,1,1
6288,4,4,Diabetic,4,1
6296,2,2,Halal,3,1
6301,2,2,Halal,3,1
6304,9,9,Nut Allergy,7,1
6319,8,8,No Pork,9,1
6323,9,9,Nut Allergy,7,1
6328,2,2,Halal,3,1
6330,2,2,Halal,3,1
6347,2,2,Halal,3,1
6351,8,8,No Pork,9,1
6352,2,2,Halal,3,1
6356,4,4,Diabetic,4,1
6358,8,8,No Pork,9,1
6377,2,2,Halal,3,1
6380,2,2,Halal,3,1
6383,8,8,No Pork,9,1
6395,4,4,Diabetic,4,1
6403,2,2,Halal,3,1
6411,8,8,No Pork,9,1
6413,2,2,Halal,3,1
6422,2,2,Halal,3,1
6426,2,2,Halal,3,1
6426,3,3,Can eat Fish,8,1
6437,2,2,Halal,3,1
6447,1,1,Vegetarian,1,1
6452,2,2,Halal,3,1
6460,2,2,Halal,3,1
6460,3,3,Can eat Fish,8,1
6470,4,4,Diabetic,4,1
6478,2,2,Halal,3,1
6487,8,8,No Pork,9,1
6489,1,1,Vegetarian,1,1
6496,1,1,Vegetarian,1,1
6496,6,6,Other Dietary Requirement,10,1
6496,9,9,Nut Allergy,7,1
6499,2,2,Halal,3,1
6504,2,2,Halal,3,1
6504,3,3,Can eat Fish,8,1
6504,8,8,No Pork,9,1
6506,6,6,Other Dietary Requirement,10,1
6530,4,4,Diabetic,4,1
6536,2,2,Halal,3,1
6537,4,4,Diabetic,4,1
6540,2,2,Halal,3,1
6541,2,2,Halal,3,1
6548,2,2,Halal,3,1
6548,8,8,No Pork,9,1
6556,2,2,Halal,3,1
6572,9,9,Nut Allergy,7,1
6573,8,8,No Pork,9,1
6573,9,9,Nut Allergy,7,1
6582,6,6,Other Dietary Requirement,10,1
6582,8,8,No Pork,9,1
6596,2,2,Halal,3,1
6599,2,2,Halal,3,1
6600,8,8,No Pork,9,1
6604,4,4,Diabetic,4,1
6609,2,2,Halal,3,1
6616,7,7,Vegan,2,1
6621,2,2,Halal,3,1
6621,3,3,Can eat Fish,8,1
6626,2,2,Halal,3,1
6634,2,2,Halal,3,1
6636,8,8,No Pork,9,1
6637,9,9,Nut Allergy,7,1
6640,2,2,Halal,3,1
6641,2,2,Halal,3,1
6644,2,2,Halal,3,1
6644,8,8,No Pork,9,1
6649,1,1,Vegetarian,1,1
6653,2,2,Halal,3,1
6664,9,9,Nut Allergy,7,1
6666,2,2,Halal,3,1
6672,2,2,Halal,3,1
6678,2,2,Halal,3,1
6689,2,2,Halal,3,1
6697,8,8,No Pork,9,1
6708,2,2,Halal,3,1
6709,1,1,Vegetarian,1,1
6710,9,9,Nut Allergy,7,1
6719,9,9,Nut Allergy,7,1
6723,2,2,Halal,3,1
6728,2,2,Halal,3,1
6738,2,2,Halal,3,1
6753,4,4,Diabetic,4,1
6757,1,1,Vegetarian,1,1
6757,5,5,Gluten Intolerant/coeliac,5,1
6760,9,9,Nut Allergy,7,1
6768,4,4,Diabetic,4,1
6774,2,2,Halal,3,1
6784,1,1,Vegetarian,1,1
6791,1,1,Vegetarian,1,1
6793,2,2,Halal,3,1
6796,2,2,Halal,3,1
6797,8,8,No Pork,9,1
6802,10,10,Coeliac,6,0
6820,2,2,Halal,3,1
6822,4,4,Diabetic,4,1
6832,2,2,Halal,3,1
6835,2,2,Halal,3,1
6835,4,4,Diabetic,4,1
6840,2,2,Halal,3,1
6847,1,1,Vegetarian,1,1
6876,8,8,No Pork,9,1
6889,2,2,Halal,3,1
6890,8,8,No Pork,9,1
6891,2,2,Halal,3,1
6892,2,2,Halal,3,1
6902,2,2,Halal,3,1
6906,2,2,Halal,3,1
6910,2,2,Halal,3,1
6912,2,2,Halal,3,1
6931,9,9,Nut Allergy,7,1
6934,4,4,Diabetic,4,1
6942,8,8,No Pork,9,1
6949,4,4,Diabetic,4,1
6961,8,8,No Pork,9,1
6962,8,8,No Pork,9,1
6964,4,4,Diabetic,4,1
6966,2,2,Halal,3,1
6966,3,3,Can eat Fish,8,1
6976,2,2,Halal,3,1
6988,2,2,Halal,3,1
6989,2,2,Halal,3,1
6990,2,2,Halal,3,1
7002,2,2,Halal,3,1
7003,2,2,Halal,3,1
7004,2,2,Halal,3,1
7013,6,6,Other Dietary Requirement,10,1
7044,2,2,Halal,3,1
7048,2,2,Halal,3,1
7050,2,2,Halal,3,1
7051,2,2,Halal,3,1
7053,8,8,No Pork,9,1
7061,6,6,Other Dietary Requirement,10,1
7081,2,2,Halal,3,1
7085,2,2,Halal,3,1
7088,2,2,Halal,3,1
7090,2,2,Halal,3,1
7099,2,2,Halal,3,1
7100,8,8,No Pork,9,1
7110,8,8,No Pork,9,1
7115,8,8,No Pork,9,1
7121,1,1,Vegetarian,1,1
7127,1,1,Vegetarian,1,1
7127,3,3,Can eat Fish,8,1
7128,9,9,Nut Allergy,7,1
7146,2,2,Halal,3,1
7149,2,2,Halal,3,1
7150,2,2,Halal,3,1
7151,9,9,Nut Allergy,7,1
7152,2,2,Halal,3,1
7152,3,3,Can eat Fish,8,1
7155,2,2,Halal,3,1
7163,1,1,Vegetarian,1,1
7168,6,6,Other Dietary Requirement,10,1
7168,8,8,No Pork,9,1
7174,6,6,Other Dietary Requirement,10,1
7178,2,2,Halal,3,1
7178,3,3,Can eat Fish,8,1
7193,4,4,Diabetic,4,1
7194,1,1,Vegetarian,1,1
7195,8,8,No Pork,9,1
7203,8,8,No Pork,9,1
7206,2,2,Halal,3,1
7206,3,3,Can eat Fish,8,1
7221,4,4,Diabetic,4,1
7230,6,6,Other Dietary Requirement,10,1
7230,8,8,No Pork,9,1
7243,8,8,No Pork,9,1
7244,2,2,Halal,3,1
7249,2,2,Halal,3,1
7255,2,2,Halal,3,1
7257,2,2,Halal,3,1
7275,2,2,Halal,3,1
7303,1,1,Vegetarian,1,1
7306,1,1,Vegetarian,1,1
7315,9,9,Nut Allergy,7,1
7317,2,2,Halal,3,1
7322,2,2,Halal,3,1
7324,2,2,Halal,3,1
7325,2,2,Halal,3,1
7326,2,2,Halal,3,1
7334,2,2,Halal,3,1
7339,4,4,Diabetic,4,1
7343,2,2,Halal,3,1
7344,2,2,Halal,3,1
7351,2,2,Halal,3,1
7380,9,9,Nut Allergy,7,1
7395,8,8,No Pork,9,1
7397,6,6,Other Dietary Requirement,10,1
7397,8,8,No Pork,9,1
7400,1,1,Vegetarian,1,1
7402,2,2,Halal,3,1
7404,8,8,No Pork,9,1
7409,8,8,No Pork,9,1
7410,2,2,Halal,3,1
7415,1,1,Vegetarian,1,1
7416,2,2,Halal,3,1
7424,2,2,Halal,3,1
7425,2,2,Halal,3,1
7427,2,2,Halal,3,1
7446,2,2,Halal,3,1
7447,2,2,Halal,3,1
7455,1,1,Vegetarian,1,1
7456,9,9,Nut Allergy,7,1
7459,2,2,Halal,3,1
7459,3,3,Can eat Fish,8,1
7465,2,2,Halal,3,1
7465,3,3,Can eat Fish,8,1
7467,2,2,Halal,3,1
7470,9,9,Nut Allergy,7,1
7484,8,8,No Pork,9,1
7485,8,8,No Pork,9,1
7486,2,2,Halal,3,1
7490,2,2,Halal,3,1
7491,2,2,Halal,3,1
7492,2,2,Halal,3,1
7495,8,8,No Pork,9,1
7497,2,2,Halal,3,1
7502,8,8,No Pork,9,1
7528,4,4,Diabetic,4,1
7532,1,1,Vegetarian,1,1
7542,9,9,Nut Allergy,7,1
7544,1,1,Vegetarian,1,1
7556,4,4,Diabetic,4,1
7578,2,2,Halal,3,1
7578,3,3,Can eat Fish,8,1
7588,2,2,Halal,3,1
7589,2,2,Halal,3,1
7591,2,2,Halal,3,1
7596,2,2,Halal,3,1
7599,2,2,Halal,3,1
7614,8,8,No Pork,9,1
7616,8,8,No Pork,9,1
7625,4,4,Diabetic,4,1
7627,2,2,Halal,3,1
7630,9,9,Nut Allergy,7,1
7631,2,2,Halal,3,1
7631,3,3,Can eat Fish,8,1
7637,1,1,Vegetarian,1,1
7640,2,2,Halal,3,1
7651,4,4,Diabetic,4,1
7652,2,2,Halal,3,1
7653,8,8,No Pork,9,1
7656,8,8,No Pork,9,1
7660,4,4,Diabetic,4,1
7662,9,9,Nut Allergy,7,1
7666,2,2,Halal,3,1
7667,2,2,Halal,3,1
7669,2,2,Halal,3,1
7676,2,2,Halal,3,1
7678,8,8,No Pork,9,1
7692,1,1,Vegetarian,1,1
7699,2,2,Halal,3,1
7704,4,4,Diabetic,4,1
7714,2,2,Halal,3,1
7718,8,8,No Pork,9,1
7735,9,9,Nut Allergy,7,1
7737,6,6,Other Dietary Requirement,10,1
7747,1,1,Vegetarian,1,1
7766,2,2,Halal,3,1
7768,2,2,Halal,3,1
7771,2,2,Halal,3,1
7773,2,2,Halal,3,1
7775,2,2,Halal,3,1
7778,8,8,No Pork,9,1
7785,2,2,Halal,3,1
7787,2,2,Halal,3,1
7790,2,2,Halal,3,1
7792,1,1,Vegetarian,1,1
7792,6,6,Other Dietary Requirement,10,1
7792,9,9,Nut Allergy,7,1
7796,2,2,Halal,3,1
7810,1,1,Vegetarian,1,1
7811,1,1,Vegetarian,1,1
7813,8,8,No Pork,9,1
7830,2,2,Halal,3,1
7831,4,4,Diabetic,4,1
7842,1,1,Vegetarian,1,1
7842,6,6,Other Dietary Requirement,10,1
7842,9,9,Nut Allergy,7,1
7843,2,2,Halal,3,1
7850,6,6,Other Dietary Requirement,10,1
7852,8,8,No Pork,9,1
7853,2,2,Halal,3,1
7854,2,2,Halal,3,1
7857,2,2,Halal,3,1
7869,4,4,Diabetic,4,1
7872,2,2,Halal,3,1
7879,1,1,Vegetarian,1,1
7889,8,8,No Pork,9,1
7890,2,2,Halal,3,1
7920,8,8,No Pork,9,1
7922,2,2,Halal,3,1
7926,9,9,Nut Allergy,7,1
7928,9,9,Nut Allergy,7,1
7931,2,2,Halal,3,1
7942,2,2,Halal,3,1
7947,2,2,Halal,3,1
7949,8,8,No Pork,9,1
7950,2,2,Halal,3,1
7978,4,4,Diabetic,4,1
7986,2,2,Halal,3,1
7994,2,2,Halal,3,1
7997,4,4,Diabetic,4,1
7997,8,8,No Pork,9,1
8009,8,8,No Pork,9,1
8017,9,9,Nut Allergy,7,1
8023,1,1,Vegetarian,1,1
8036,1,1,Vegetarian,1,1
8037,8,8,No Pork,9,1
8038,2,2,Halal,3,1
8041,2,2,Halal,3,1
8043,2,2,Halal,3,1
8048,2,2,Halal,3,1
8049,2,2,Halal,3,1
8050,2,2,Halal,3,1
8051,8,8,No Pork,9,1
8053,2,2,Halal,3,1
8056,5,5,Gluten Intolerant/coeliac,5,1
8056,6,6,Other Dietary Requirement,10,1
8056,9,9,Nut Allergy,7,1
8059,1,1,Vegetarian,1,1
8064,2,2,Halal,3,1
8065,2,2,Halal,3,1
8068,2,2,Halal,3,1
8069,8,8,No Pork,9,1
8103,2,2,Halal,3,1
8115,2,2,Halal,3,1
8122,2,2,Halal,3,1
8124,2,2,Halal,3,1
8126,2,2,Halal,3,1
8136,2,2,Halal,3,1
8137,8,8,No Pork,9,1
8147,5,5,Gluten Intolerant/coeliac,5,1
8147,10,10,Coeliac,6,0
8156,8,8,No Pork,9,1
8179,8,8,No Pork,9,1
8190,4,4,Diabetic,4,1
8192,6,6,Other Dietary Requirement,10,1
8192,8,8,No Pork,9,1
8194,2,2,Halal,3,1
8200,6,6,Other Dietary Requirement,10,1
8218,2,2,Halal,3,1
8221,8,8,No Pork,9,1
8222,2,2,Halal,3,1
8224,2,2,Halal,3,1
8230,1,1,Vegetarian,1,1
8236,2,2,Halal,3,1
8238,2,2,Halal,3,1
8241,2,2,Halal,3,1
8244,8,8,No Pork,9,1
8246,6,6,Other Dietary Requirement,10,1
8255,2,2,Halal,3,1
8261,2,2,Halal,3,1
8271,1,1,Vegetarian,1,1
8274,8,8,No Pork,9,1
8279,5,5,Gluten Intolerant/coeliac,5,1
8284,2,2,Halal,3,1
8284,3,3,Can eat Fish,8,1
8285,4,4,Diabetic,4,1
8296,1,1,Vegetarian,1,1
8303,2,2,Halal,3,1
8308,8,8,No Pork,9,1
8312,2,2,Halal,3,1
8313,8,8,No Pork,9,1
8318,8,8,No Pork,9,1
8326,2,2,Halal,3,1
8327,2,2,Halal,3,1
8331,2,2,Halal,3,1
8332,4,4,Diabetic,4,1
8336,2,2,Halal,3,1
8338,9,9,Nut Allergy,7,1
8348,2,2,Halal,3,1
8374,8,8,No Pork,9,1
8376,2,2,Halal,3,1
8382,2,2,Halal,3,1
8383,2,2,Halal,3,1
8387,8,8,No Pork,9,1
8391,4,4,Diabetic,4,1
8397,2,2,Halal,3,1
8405,2,2,Halal,3,1
8405,4,4,Diabetic,4,1
8409,2,2,Halal,3,1
8410,9,9,Nut Allergy,7,1
8427,8,8,No Pork,9,1
8439,8,8,No Pork,9,1
8449,2,2,Halal,3,1
8452,2,2,Halal,3,1
8453,2,2,Halal,3,1
8455,8,8,No Pork,9,1
8466,9,9,Nut Allergy,7,1
8470,2,2,Halal,3,1
8471,2,2,Halal,3,1
8505,8,8,No Pork,9,1
8508,2,2,Halal,3,1
8509,2,2,Halal,3,1
8510,2,2,Halal,3,1
8511,2,2,Halal,3,1
8516,4,4,Diabetic,4,1
8517,2,2,Halal,3,1
8518,2,2,Halal,3,1
8520,2,2,Halal,3,1
8531,2,2,Halal,3,1
8533,4,4,Diabetic,4,1
8539,1,1,Vegetarian,1,1
8539,6,6,Other Dietary Requirement,10,1
8539,9,9,Nut Allergy,7,1
8542,8,8,No Pork,9,1
8549,2,2,Halal,3,1
8555,1,1,Vegetarian,1,1
8563,2,2,Halal,3,1
8567,2,2,Halal,3,1
8594,4,4,Diabetic,4,1
8597,2,2,Halal,3,1
8601,2,2,Halal,3,1
8612,4,4,Diabetic,4,1
8623,2,2,Halal,3,1
8638,5,5,Gluten Intolerant/coeliac,5,1
8638,10,10,Coeliac,6,0
8641,2,2,Halal,3,1
8647,8,8,No Pork,9,1
8648,9,9,Nut Allergy,7,1
8650,2,2,Halal,3,1
8653,5,5,Gluten Intolerant/coeliac,5,1
8661,2,2,Halal,3,1
8662,2,2,Halal,3,1
8663,2,2,Halal,3,1
8666,2,2,Halal,3,1
8667,2,2,Halal,3,1
8677,1,1,Vegetarian,1,1
8678,8,8,No Pork,9,1
8688,2,2,Halal,3,1
8690,2,2,Halal,3,1
8691,2,2,Halal,3,1
8692,2,2,Halal,3,1
8707,9,9,Nut Allergy,7,1
8721,9,9,Nut Allergy,7,1
8722,2,2,Halal,3,1
8723,8,8,No Pork,9,1
8727,5,5,Gluten Intolerant/coeliac,5,1
8727,10,10,Coeliac,6,0
8729,1,1,Vegetarian,1,1
8731,6,6,Other Dietary Requirement,10,1
8740,4,4,Diabetic,4,1
8763,4,4,Diabetic,4,1
8769,2,2,Halal,3,1
8779,2,2,Halal,3,1
8792,8,8,No Pork,9,1
8796,4,4,Diabetic,4,1
8797,1,1,Vegetarian,1,1
8811,2,2,Halal,3,1
8813,2,2,Halal,3,1
8814,2,2,Halal,3,1
8815,2,2,Halal,3,1
8835,2,2,Halal,3,1
8846,2,2,Halal,3,1
8846,3,3,Can eat Fish,8,1
8847,1,1,Vegetarian,1,1
8847,6,6,Other Dietary Requirement,10,1
8847,9,9,Nut Allergy,7,1
8851,2,2,Halal,3,1
8853,8,8,No Pork,9,1
8858,2,2,Halal,3,1
8859,2,2,Halal,3,1
8866,8,8,No Pork,9,1
8868,2,2,Halal,3,1
8869,2,2,Halal,3,1
8872,4,4,Diabetic,4,1
8877,8,8,No Pork,9,1
8881,2,2,Halal,3,1
8889,4,4,Diabetic,4,1
8896,1,1,Vegetarian,1,1
8903,2,2,Halal,3,1
8903,4,4,Diabetic,4,1
8907,4,4,Diabetic,4,1
8911,1,1,Vegetarian,1,1
8921,2,2,Halal,3,1
8922,4,4,Diabetic,4,1
8924,8,8,No Pork,9,1
8925,1,1,Vegetarian,1,1
8926,8,8,No Pork,9,1
8928,9,9,Nut Allergy,7,1
8937,1,1,Vegetarian,1,1
8941,2,2,Halal,3,1
8943,2,2,Halal,3,1
8944,2,2,Halal,3,1
8946,2,2,Halal,3,1
8949,2,2,Halal,3,1
8964,2,2,Halal,3,1
8969,1,1,Vegetarian,1,1
8974,2,2,Halal,3,1
8978,2,2,Halal,3,1
8987,8,8,No Pork,9,1
8990,8,8,No Pork,9,1
9000,8,8,No Pork,9,1
9014,1,1,Vegetarian,1,1
9014,6,6,Other Dietary Requirement,10,1
9014,9,9,Nut Allergy,7,1
9019,2,2,Halal,3,1
9028,1,1,Vegetarian,1,1
9028,2,2,Halal,3,1
9028,4,4,Diabetic,4,1
9029,2,2,Halal,3,1
9031,2,2,Halal,3,1
9040,2,2,Halal,3,1
9043,2,2,Halal,3,1
9052,2,2,Halal,3,1
9055,9,9,Nut Allergy,7,1
9067,2,2,Halal,3,1
9070,8,8,No Pork,9,1
9074,2,2,Halal,3,1
9080,2,2,Halal,3,1
9081,2,2,Halal,3,1
9083,2,2,Halal,3,1
9088,2,2,Halal,3,1
9091,4,4,Diabetic,4,1
9096,2,2,Halal,3,1
9101,2,2,Halal,3,1
9137,1,1,Vegetarian,1,1
9142,2,2,Halal,3,1
9143,2,2,Halal,3,1
9150,2,2,Halal,3,1
9159,9,9,Nut Allergy,7,1
9169,2,2,Halal,3,1
9183,1,1,Vegetarian,1,1
9229,2,2,Halal,3,1
9237,2,2,Halal,3,1
9238,2,2,Halal,3,1
9241,2,2,Halal,3,1
9259,1,1,Vegetarian,1,1
9271,2,2,Halal,3,1
9291,5,5,Gluten Intolerant/coeliac,5,1
9297,9,9,Nut Allergy,7,1
9308,2,2,Halal,3,1
9313,2,2,Halal,3,1
9316,2,2,Halal,3,1
9318,5,5,Gluten Intolerant/coeliac,5,1
9318,6,6,Other Dietary Requirement,10,1
9319,8,8,No Pork,9,1
9321,4,4,Diabetic,4,1
9328,4,4,Diabetic,4,1
9330,4,4,Diabetic,4,1
9331,4,4,Diabetic,4,1
9331,8,8,No Pork,9,1
9345,2,2,Halal,3,1
9345,3,3,Can eat Fish,8,1
9348,2,2,Halal,3,1
9358,5,5,Gluten Intolerant/coeliac,5,1
9360,8,8,No Pork,9,1
9362,2,2,Halal,3,1
9378,2,2,Halal,3,1
9388,2,2,Halal,3,1
9393,5,5,Gluten Intolerant/coeliac,5,1
9393,9,9,Nut Allergy,7,1
9393,10,10,Coeliac,6,0
9394,2,2,Halal,3,1
9395,2,2,Halal,3,1
9396,2,2,Halal,3,1
9397,2,2,Halal,3,1
9399,2,2,Halal,3,1
9400,2,2,Halal,3,1
9401,2,2,Halal,3,1
9424,2,2,Halal,3,1
9427,2,2,Halal,3,1
9431,2,2,Halal,3,1
9432,2,2,Halal,3,1
9441,2,2,Halal,3,1
9455,2,2,Halal,3,1
9460,2,2,Halal,3,1
9461,2,2,Halal,3,1
9466,2,2,Halal,3,1
9468,2,2,Halal,3,1
9494,8,8,No Pork,9,1
9500,5,5,Gluten Intolerant/coeliac,5,1
9500,9,9,Nut Allergy,7,1
9500,10,10,Coeliac,6,0
9503,2,2,Halal,3,1
9505,2,2,Halal,3,1
9509,10,10,Coeliac,6,0
9516,2,2,Halal,3,1
9517,2,2,Halal,3,1
9518,2,2,Halal,3,1
9522,2,2,Halal,3,1
9522,3,3,Can eat Fish,8,1
9522,9,9,Nut Allergy,7,1
9524,6,6,Other Dietary Requirement,10,1
9531,1,1,Vegetarian,1,1
9533,2,2,Halal,3,1
9535,4,4,Diabetic,4,1
9541,9,9,Nut Allergy,7,1
9555,9,9,Nut Allergy,7,1
9572,2,2,Halal,3,1
9573,2,2,Halal,3,1
9587,6,6,Other Dietary Requirement,10,1
9591,5,5,Gluten Intolerant/coeliac,5,1
9591,9,9,Nut Allergy,7,1
9608,4,4,Diabetic,4,1
9621,2,2,Halal,3,1
9626,9,9,Nut Allergy,7,1
9632,1,1,Vegetarian,1,1
9633,1,1,Vegetarian,1,1
9634,2,2,Halal,3,1
9648,2,2,Halal,3,1
9652,2,2,Halal,3,1
9655,6,6,Other Dietary Requirement,10,1
9662,2,2,Halal,3,1
9662,8,8,No Pork,9,1
9671,2,2,Halal,3,1
9678,2,2,Halal,3,1
9684,2,2,Halal,3,1
9694,5,5,Gluten Intolerant/coeliac,5,1
9700,2,2,Halal,3,1
9706,2,2,Halal,3,1
9712,2,2,Halal,3,1
9721,2,2,Halal,3,1
9729,2,2,Halal,3,1
9729,3,3,Can eat Fish,8,1
9733,2,2,Halal,3,1
9734,2,2,Halal,3,1
9738,1,1,Vegetarian,1,1
9739,2,2,Halal,3,1
9748,2,2,Halal,3,1
9750,2,2,Halal,3,1
9758,2,2,Halal,3,1
9771,2,2,Halal,3,1
9771,3,3,Can eat Fish,8,1
9773,2,2,Halal,3,1
9774,2,2,Halal,3,1
9775,2,2,Halal,3,1
9778,1,1,Vegetarian,1,1
9783,2,2,Halal,3,1
9786,1,1,Vegetarian,1,1
9792,2,2,Halal,3,1
9793,2,2,Halal,3,1
9798,8,8,No Pork,9,1
9811,2,2,Halal,3,1
9829,9,9,Nut Allergy,7,1
9832,2,2,Halal,3,1
9833,1,1,Vegetarian,1,1
9834,2,2,Halal,3,1
9834,8,8,No Pork,9,1
9835,2,2,Halal,3,1
9836,2,2,Halal,3,1
9849,1,1,Vegetarian,1,1
9858,2,2,Halal,3,1
9858,3,3,Can eat Fish,8,1
9863,2,2,Halal,3,1
9879,8,8,No Pork,9,1
9881,2,2,Halal,3,1
9886,2,2,Halal,3,1
9890,4,4,Diabetic,4,1
9918,2,2,Halal,3,1
9918,3,3,Can eat Fish,8,1
9919,8,8,No Pork,9,1
9928,2,2,Halal,3,1
9931,4,4,Diabetic,4,1
9946,2,2,Halal,3,1
9950,2,2,Halal,3,1
9951,2,2,Halal,3,1
9970,2,2,Halal,3,1
9970,4,4,Diabetic,4,1
9974,9,9,Nut Allergy,7,1
9975,2,2,Halal,3,1
9976,8,8,No Pork,9,1
9978,1,1,Vegetarian,1,1
9981,2,2,Halal,3,1
9988,2,2,Halal,3,1
9991,2,2,Halal,3,1
9994,2,2,Halal,3,1
10020,2,2,Halal,3,1
10020,3,3,Can eat Fish,8,1
10020,9,9,Nut Allergy,7,1
10030,9,9,Nut Allergy,7,1
10040,8,8,No Pork,9,1
10047,2,2,Halal,3,1
10054,8,8,No Pork,9,1
10057,2,2,Halal,3,1
10061,4,4,Diabetic,4,1
10064,6,6,Other Dietary Requirement,10,1
10065,2,2,Halal,3,1
10066,2,2,Halal,3,1
10070,2,2,Halal,3,1
10082,2,2,Halal,3,1
10094,2,2,Halal,3,1
10098,2,2,Halal,3,1
10107,2,2,Halal,3,1
10109,2,2,Halal,3,1
10112,2,2,Halal,3,1
10116,2,2,Halal,3,1
10120,9,9,Nut Allergy,7,1
10132,2,2,Halal,3,1
10135,4,4,Diabetic,4,1
10138,1,1,Vegetarian,1,1
10139,4,4,Diabetic,4,1
10149,2,2,Halal,3,1
10161,4,4,Diabetic,4,1
10163,5,5,Gluten Intolerant/coeliac,5,1
10163,9,9,Nut Allergy,7,1
10167,4,4,Diabetic,4,1
10168,4,4,Diabetic,4,1
10183,1,1,Vegetarian,1,1
10183,6,6,Other Dietary Requirement,10,1
10183,9,9,Nut Allergy,7,1
10188,2,2,Halal,3,1
10189,2,2,Halal,3,1
10190,2,2,Halal,3,1
10193,1,1,Vegetarian,1,1
10197,2,2,Halal,3,1
10199,2,2,Halal,3,1
10219,10,10,Coeliac,6,0
10221,4,4,Diabetic,4,1
10223,9,9,Nut Allergy,7,1
10242,1,1,Vegetarian,1,1
10247,2,2,Halal,3,1
10258,8,8,No Pork,9,1
10262,4,4,Diabetic,4,1
10263,2,2,Halal,3,1
10264,2,2,Halal,3,1
10266,2,2,Halal,3,1
10266,8,8,No Pork,9,1
10269,5,5,Gluten Intolerant/coeliac,5,1
10289,1,1,Vegetarian,1,1
10290,2,2,Halal,3,1
10297,8,8,No Pork,9,1
10307,1,1,Vegetarian,1,1
10310,2,2,Halal,3,1
10320,4,4,Diabetic,4,1
10321,1,1,Vegetarian,1,1
10325,1,1,Vegetarian,1,1
10327,2,2,Halal,3,1
10329,2,2,Halal,3,1
10331,2,2,Halal,3,1
10332,2,2,Halal,3,1
10338,9,9,Nut Allergy,7,1
10346,8,8,No Pork,9,1
10349,2,2,Halal,3,1
10350,5,5,Gluten Intolerant/coeliac,5,1
10357,8,8,No Pork,9,1
10360,2,2,Halal,3,1
10363,2,2,Halal,3,1
10369,11,11,lactose intolerent,11,1
10372,2,2,Halal,3,1
10373,6,6,Other Dietary Requirement,10,1
10374,7,7,Vegan,2,1
10383,2,2,Halal,3,1
10389,1,1,Vegetarian,1,1
10403,8,8,No Pork,9,1
10407,5,5,Gluten Intolerant/coeliac,5,1
10421,1,1,Vegetarian,1,1
10423,5,5,Gluten Intolerant/coeliac,5,1
10423,9,9,Nut Allergy,7,1
10424,4,4,Diabetic,4,1
10427,2,2,Halal,3,1
10427,3,3,Can eat Fish,8,1
10450,2,2,Halal,3,1
10451,2,2,Halal,3,1
10453,1,1,Vegetarian,1,1
10454,2,2,Halal,3,1
10461,2,2,Halal,3,1
10463,2,2,Halal,3,1
10466,2,2,Halal,3,1
10473,2,2,Halal,3,1
10474,1,1,Vegetarian,1,1
10481,2,2,Halal,3,1
10482,2,2,Halal,3,1
10490,8,8,No Pork,9,1
